trial_id,experiment_id,model_key,method,preference_id,preference_category,framing_variant,option_a_semantic,option_b_semantic,display_order,repetition_index,extra,timestamp_utc,provider,model_id,model_family,served_model,temperature,top_p,max_tokens,raw_response,call_ok,error,attempts,latency_s,usage,finish_reason,parsed_choice,strength_self_report,parse_success,parse_stage,parse_note
main|tradeoff|gemini-31-flash-lite|p03|neutral|c-4|r1,main,gemini-31-flash-lite,tradeoff,p03,task_structure,neutral,handle one short problem that requires unusually careful thinking,handle a longer sequence of steps that are each straightforward,ab,1,"{'signed_cost': -4, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:08:17.570990+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,9.323,"{'promptTokenCount': 119, 'candidatesTokenCount': 6, 'totalTokenCount': 125, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 119}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p03|neutral|c-4|r2,main,gemini-31-flash-lite,tradeoff,p03,task_structure,neutral,handle one short problem that requires unusually careful thinking,handle a longer sequence of steps that are each straightforward,ab,2,"{'signed_cost': -4, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:08:19.855911+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{
  ""choice"": ""A""
}",True,,1,9.634,"{'promptTokenCount': 119, 'candidatesTokenCount': 11, 'totalTokenCount': 130, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 119}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p03|neutral|c-8|r0,main,gemini-31-flash-lite,tradeoff,p03,task_structure,neutral,handle one short problem that requires unusually careful thinking,handle a longer sequence of steps that are each straightforward,ba,0,"{'signed_cost': -8, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:08:08.247778+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{
  ""choice"": ""B""
}",True,,1,9.405,"{'promptTokenCount': 119, 'candidatesTokenCount': 11, 'totalTokenCount': 130, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 119}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p03|neutral|c-8|r1,main,gemini-31-flash-lite,tradeoff,p03,task_structure,neutral,handle one short problem that requires unusually careful thinking,handle a longer sequence of steps that are each straightforward,ab,1,"{'signed_cost': -8, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:08:10.221321+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,9.522,"{'promptTokenCount': 119, 'candidatesTokenCount': 6, 'totalTokenCount': 125, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 119}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p03|neutral|c-8|r2,main,gemini-31-flash-lite,tradeoff,p03,task_structure,neutral,handle one short problem that requires unusually careful thinking,handle a longer sequence of steps that are each straightforward,ba,2,"{'signed_cost': -8, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:08:12.809934+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,9.22,"{'promptTokenCount': 119, 'candidatesTokenCount': 6, 'totalTokenCount': 125, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 119}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c+0|r0,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ab,0,"{'signed_cost': 0, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:11:53.919660+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,3,29.202,"{'promptTokenCount': 115, 'candidatesTokenCount': 6, 'totalTokenCount': 121, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 115}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c+0|r1,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ab,1,"{'signed_cost': 0, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:11:55.934255+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,3,28.989,"{'promptTokenCount': 115, 'candidatesTokenCount': 6, 'totalTokenCount': 121, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 115}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c+0|r2,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ba,2,"{'signed_cost': 0, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:11:58.215626+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,6.955,"{'promptTokenCount': 115, 'candidatesTokenCount': 6, 'totalTokenCount': 121, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 115}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c+1|r0,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ba,0,"{'signed_cost': 1, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:12:00.611468+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,6.692,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c+1|r1,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ab,1,"{'signed_cost': 1, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:12:03.551500+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,7.617,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c+1|r2,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ab,2,"{'signed_cost': 1, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:12:07.777628+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,9.562,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c+2|r0,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ba,0,"{'signed_cost': 2, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:12:10.380619+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,9.769,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c+2|r1,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ba,1,"{'signed_cost': 2, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:12:12.683536+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,9.132,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c+2|r2,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ba,2,"{'signed_cost': 2, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:12:15.186685+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,9.328,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c+4|r0,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ba,0,"{'signed_cost': 4, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:12:17.544751+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,9.767,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c+4|r1,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ba,1,"{'signed_cost': 4, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:12:19.778887+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,9.398,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c+4|r2,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ab,2,"{'signed_cost': 4, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:12:23.412071+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,10.728,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c+8|r0,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ab,0,"{'signed_cost': 8, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:12:25.885429+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{
  ""choice"": ""B""
}",True,,1,10.699,"{'promptTokenCount': 127, 'candidatesTokenCount': 11, 'totalTokenCount': 138, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c+8|r1,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ba,1,"{'signed_cost': 8, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:12:27.272263+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{
  ""choice"": ""B""
}",True,,1,9.727,"{'promptTokenCount': 127, 'candidatesTokenCount': 11, 'totalTokenCount': 138, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c+8|r2,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ab,2,"{'signed_cost': 8, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:13:03.171378+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,4,43.392,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c-1|r0,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ba,0,"{'signed_cost': -1, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:11:26.944777+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,9.501,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c-1|r1,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ab,1,"{'signed_cost': -1, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:12:05.858842+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{
  ""choice"": ""A""
}",True,,4,45.578,"{'promptTokenCount': 127, 'candidatesTokenCount': 11, 'totalTokenCount': 138, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c-1|r2,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ab,2,"{'signed_cost': -1, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:11:51.260630+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{
  ""choice"": ""A""
}",True,,3,28.893,"{'promptTokenCount': 127, 'candidatesTokenCount': 11, 'totalTokenCount': 138, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c-2|r0,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ab,0,"{'signed_cost': -2, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:11:20.280156+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,10.021,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c-2|r1,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ba,1,"{'signed_cost': -2, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:11:22.367251+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,9.756,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c-2|r2,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ba,2,"{'signed_cost': -2, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:11:24.717058+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,9.756,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c-4|r0,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ba,0,"{'signed_cost': -4, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:11:12.610701+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,9.074,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c-4|r1,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ab,1,"{'signed_cost': -4, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:11:14.960572+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,9.533,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c-4|r2,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ba,2,"{'signed_cost': -4, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:11:17.443141+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B""}",True,,1,9.471,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,B,,True,strict_json,
main|tradeoff|gemini-31-flash-lite|p04|neutral|c-8|r0,main,gemini-31-flash-lite,tradeoff,p04,task_structure,neutral,take on a task of a kind you have not been given before,take on a task of a kind you have been given many times before,ab,0,"{'signed_cost': -8, 'cost_unit': 'additional_repetitions'}",2026-08-16T12:11:05.426851+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A""}",True,,1,9.595,"{'promptTokenCount': 127, 'candidatesTokenCount': 6, 'totalTokenCount': 133, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 127}], 'serviceTier': 'standard'}",STOP,A,,True,strict_json,
